             t,             x,             y,             z,       particle
   0.3204005006,   -7.711181351,    18.49875293,    42.83151394,              9
   0.3304130163,   -5.090187923,    19.41674013,    40.17932116,              9
   0.3404255319,   -2.639495118,    19.82519994,    38.01042035,              9
   0.3504380476,  -0.3930256124,    19.88847332,    36.36542435,              9
   0.3604505632,    1.635124281,    19.72961237,    35.22850844,              9
   0.3704630788,     3.44457309,    19.42888028,    34.55178649,              9
   0.3804755945,    5.043003808,    19.03064963,    34.27263051,              9
   0.3904881101,    6.441768391,    18.55321112,    34.32368715,              9
   0.4005006258,    7.652912663,     17.9982948,    34.63757089,              9
   0.4105131414,    8.687450877,    17.35899991,    35.14853362,              9
   0.4205256571,    9.554605781,    16.62588851,    35.79290143,              9
   0.4305381727,    10.26173405,    15.79141042,    36.50940349,              9
   0.4405506884,    10.81470169,    14.85289543,    37.23995218,              9
    0.450563204,    11.21852106,    13.81429669,    37.93101546,              9
   0.4605757196,    11.47809863,    12.68681502,    38.53543139,              9
   0.4705882353,    11.59897027,    11.48852268,    39.01433795,              9
   0.4806007509,    11.58792551,    10.24313989,    39.33882266,              9
   0.4906132666,    11.45344695,    8.978177573,    39.49093365,              9
   0.5006257822,    11.20592001,    7.722717521,    39.46381807,              9
   0.5106382979,    10.85759976,      6.5051298,    39.26092869,              9
   0.5206508135,    10.42235276,    5.351013188,    38.89441715,              9
   0.5306633292,    9.915218806,    4.281585633,    38.38296777,              9
   0.5406758448,    9.351855488,    3.312661621,    37.74939226,              9
   0.5506883605,    8.747936102,    2.454251788,    37.01829785,              9
   0.5607008761,     8.11856767,     1.71072841,    36.21407637,              9
   0.5707133917,    7.477783744,    1.081434664,    35.35936511,              9
   0.5807259074,    6.838148836,   0.5615829011,    34.47403121,              9
    0.590738423,    6.210492243,    0.143286316,    33.57464942,              9
   0.6007509387,     5.60377165,   -0.183408791,    32.67438855,              9
   0.6107634543,    5.025053606,  -0.4295869454,    31.78319765,              9
     0.62077597,    4.479589551,  -0.6066815004,    30.90818134,              9
   0.6307884856,    3.970962446,  -0.7258700844,    30.05406845,              9
   0.6408010013,    3.501279193,  -0.7976448236,    29.22370067,              9
   0.6508135169,    3.071386791,  -0.8315380426,    28.41849129,              9
   0.6608260325,    2.681094308,  -0.8359758439,    27.63882539,              9
   0.6708385482,    2.329387293,  -0.8182299261,    26.88438929,              9
   0.6808510638,    2.014625571,  -0.7844399783,    26.15442826,              9
   0.6908635795,    1.734719016,  -0.7396830615,    25.44793897,              9
   0.7008760951,    1.487278808,  -0.6880711827,    24.76380624,              9
   0.7108886108,    1.269743809,   -0.632862897,    24.10089506,              9
   0.7209011264,    1.079483138,  -0.5765788098,    23.45810838,              9
   0.7309136421,   0.9138769436,  -0.5211141172,    22.83441979,              9
   0.7409261577,   0.7703778375,  -0.4678438359,    22.22888868,              9
   0.7509386733,   0.6465556702,  -0.4177182363,    21.64066385,              9
    0.760951189,   0.5401282795,  -0.3713473112,    21.06897998,              9
   0.7709637046,   0.4489807204,  -0.3290740244,    20.51315013,              9
   0.7809762203,    0.371175246,  -0.2910366881,    19.97255654,              9
   0.7909887359,   0.3049540525,  -0.2572211897,    19.44664098,              9
   0.8010012516,   0.2487365283,  -0.2275040073,    18.93489565,              9
   0.8110137672,   0.2011124748,  -0.2016870544,    18.43685498,              9
   0.8210262829,   0.1608325218,   -0.179525415,    17.95208856,              9
   0.8310387985,   0.1267967282,  -0.1607490037,     17.4801952,              9
   0.8410513141,  0.09804215497,  -0.1450791183,    17.02079806,              9
   0.8510638298,  0.07373002765,  -0.1322407684,    16.57354074,              9
   0.8610763454,  0.05313294804,  -0.1219715712,    16.13808415,              9
   0.8710888611,  0.03562249612,  -0.1140279028,    15.71410408,              9
   0.8811013767,  0.02065745623,  -0.1081889009,    15.30128925,              9
   0.8911138924, 0.007772820509,  -0.1042588225,    14.89933983,              9
    0.901126408, -0.00343034379,  -0.1020681747,     14.5079663,              9
   0.9111389237, -0.01329412689,  -0.1014739667,    14.12688853,              9
   0.9211514393, -0.02211211087,  -0.1023593595,     13.7558351,              9
   0.9311639549, -0.03013683573,  -0.1046329385,     13.3945427,              9
   0.9411764706, -0.03758644601,  -0.1082277838,    13.04275574,              9
   0.9511889862, -0.04465057979,  -0.1131004746,      12.700226,              9
   0.9612015019, -0.05149556927,  -0.1192301301,     12.3667123,              9
   0.9712140175, -0.05826902536,  -0.1266175669,    12.04198032,              9
   0.9812265332, -0.06510387951,  -0.1352846292,    11.72580237,              9
   0.9912390488, -0.07212195448,  -0.1452737351,    11.41795727,              9
    1.001251564, -0.07943713254,  -0.1566476696,    11.11823019,              9
     1.01126408, -0.08715818624,  -0.1694896488,     10.8264126,              9
    1.021276596,  -0.0953913325,   -0.183903672,     10.5423022,              9
    1.031289111,  -0.1042425665,  -0.2000151785,    10.26570285,              9
    1.041301627,  -0.1138198277,   -0.217972023,    9.996424623,              9
    1.051314143,  -0.1242350472,  -0.2379457851,    9.734283828,              9
    1.061326658,   -0.135606121,  -0.2601334293,    9.479103101,              9
    1.071339174,  -0.1480588518,  -0.2847593361,    9.230711556,              9
     1.08135169,  -0.1617289003,  -0.3120777276,    8.988944997,              9
    1.091364205,   -0.176763783,  -0.3423755158,    8.753646208,              9
    1.101376721,  -0.1933249563,  -0.3759756073,     8.52466535,              9
    1.111389237,  -0.2115900214,   -0.413240704,     8.30186047,              9
    1.121401752,  -0.2317550896,  -0.4545776453,    8.085098156,              9
    1.131414268,  -0.2540373452,  -0.5004423456,    7.874254379,              9
    1.141426783,  -0.2786778452,  -0.5513453887,    7.669215554,              9
    1.151439299,  -0.3059445996,  -0.6078583462,    7.469879869,              9
    1.161451815,  -0.3361359742,  -0.6706209021,    7.276158965,              9
     1.17146433,   -0.369584467,  -0.7403488681,    7.087980019,              9
    1.181476846,  -0.4066609071,  -0.8178431904,    6.905288353,              9
    1.191489362,  -0.4477791355,  -0.9040000546,    6.728050679,              9
    1.201501877,  -0.4934012274,  -0.9998222083,    6.556259137,              9
    1.211514393,  -0.5440433255,   -1.106431629,    6.389936303,              9
    1.221526909,  -0.6002821558,   -1.225083673,    6.229141424,              9
    1.231539424,  -0.6627623076,   -1.357182849,    6.073978147,              9
     1.24155194,  -0.7322043617,   -1.504300355,    5.924604103,              9
    1.251564456,  -0.8094139611,    -1.66819352,    5.781242805,              9
    1.261576971,   -0.895291917,   -1.850827269,    5.644198383,              9
    1.271589487,  -0.9908454522,   -2.054397696,    5.513873847,              9
    1.281602003,   -1.097200677,   -2.281357787,    5.390793683,              9
    1.291614518,   -1.215616388,   -2.534445217,    5.275631818,              9
